"elementId","contextId","unitId","fact","decimals","factId","ns","roles","scheme","identifier","startDate","endDate","dimension1","value1","dimension2","value2","dimension3","value3","dimension4","value4"
"all_DefinedBenefitPlanFairValueOfPlanAssetsGross","I2012_ForeignEquitySecuritiesMember_PensionPlansDefinedBenefitMember_FairValueInputsLevel2Member","USD","198000000","-6","Tag3032","http://www.allstate.com/20131231","DisclosureBenefitPlansDetails2","http://www.sec.gov/CIK","0000899051",NA,"2012-12-31","us-gaap:DefinedBenefitPlanByPlanAssetCategoriesAxis","all:ForeignEquitySecuritiesMember","us-gaap:DefinedBenefitPlansDisclosuresDefinedBenefitPlansAxis","us-gaap:PensionPlansDefinedBenefitMember","us-gaap:FairValueByFairValueHierarchyLevelAxis","us-gaap:FairValueInputsLevel2Member",NA,NA
"all_DefinedBenefitPlanFairValueOfPlanAssetsGross","I2012_ForeignEquitySecuritiesMember_PensionPlansDefinedBenefitMember_FairValueInputsLevel3Member","USD","246000000","-6","Tag3033","http://www.allstate.com/20131231","DisclosureBenefitPlansDetails2","http://www.sec.gov/CIK","0000899051",NA,"2012-12-31","us-gaap:DefinedBenefitPlanByPlanAssetCategoriesAxis","all:ForeignEquitySecuritiesMember","us-gaap:DefinedBenefitPlansDisclosuresDefinedBenefitPlansAxis","us-gaap:PensionPlansDefinedBenefitMember","us-gaap:FairValueByFairValueHierarchyLevelAxis","us-gaap:FairValueInputsLevel3Member",NA,NA
"all_DefinedBenefitPlanFairValueOfPlanAssetsGross","I2012_ForeignEquitySecuritiesMember_PensionPlansDefinedBenefitMember","USD","580000000","-6","Tag3034","http://www.allstate.com/20131231","DisclosureBenefitPlansDetails2","http://www.sec.gov/CIK","0000899051",NA,"2012-12-31","us-gaap:DefinedBenefitPlanByPlanAssetCategoriesAxis","all:ForeignEquitySecuritiesMember","us-gaap:DefinedBenefitPlansDisclosuresDefinedBenefitPlansAxis","us-gaap:PensionPlansDefinedBenefitMember",NA,NA,NA,NA
"all_DefinedBenefitPlanFairValueOfPlanAssetsGross","I2012_USGovernmentAndGovernmentAgenciesAndAuthoritiesMember_PensionPlansDefinedBenefitMember_FairValueInputsLevel1Member","USD","799000000","-6","Tag3035","http://www.allstate.com/20131231","DisclosureBenefitPlansDetails2","http://www.sec.gov/CIK","0000899051",NA,"2012-12-31","us-gaap:DefinedBenefitPlanByPlanAssetCategoriesAxis","us-gaap:USGovernmentAndGovernmentAgenciesAndAuthoritiesMember","us-gaap:DefinedBenefitPlansDisclosuresDefinedBenefitPlansAxis","us-gaap:PensionPlansDefinedBenefitMember","us-gaap:FairValueByFairValueHierarchyLevelAxis","us-gaap:FairValueInputsLevel1Member",NA,NA
"all_DefinedBenefitPlanFairValueOfPlanAssetsGross","I2012_USGovernmentAndGovernmentAgenciesAndAuthoritiesMember_PensionPlansDefinedBenefitMember_FairValueInputsLevel2Member","USD","78000000","-6","Tag3036","http://www.allstate.com/20131231","DisclosureBenefitPlansDetails2","http://www.sec.gov/CIK","0000899051",NA,"2012-12-31","us-gaap:DefinedBenefitPlanByPlanAssetCategoriesAxis","us-gaap:USGovernmentAndGovernmentAgenciesAndAuthoritiesMember","us-gaap:DefinedBenefitPlansDisclosuresDefinedBenefitPlansAxis","us-gaap:PensionPlansDefinedBenefitMember","us-gaap:FairValueByFairValueHierarchyLevelAxis","us-gaap:FairValueInputsLevel2Member",NA,NA
"all_DefinedBenefitPlanFairValueOfPlanAssetsGross","I2012_USGovernmentAndGovernmentAgenciesAndAuthoritiesMember_PensionPlansDefinedBenefitMember","USD","877000000","-6","Tag3037","http://www.allstate.com/20131231","DisclosureBenefitPlansDetails2","http://www.sec.gov/CIK","0000899051",NA,"2012-12-31","us-gaap:DefinedBenefitPlanByPlanAssetCategoriesAxis","us-gaap:USGovernmentAndGovernmentAgenciesAndAuthoritiesMember","us-gaap:DefinedBenefitPlansDisclosuresDefinedBenefitPlansAxis","us-gaap:PensionPlansDefinedBenefitMember",NA,NA,NA,NA
"all_DefinedBenefitPlanFairValueOfPlanAssetsGross","I2012_ForeignGovernmentDebtSecuritiesMember_PensionPlansDefinedBenefitMember_FairValueInputsLevel2Member","USD","32000000","-6","Tag3038","http://www.allstate.com/20131231","DisclosureBenefitPlansDetails2","http://www.sec.gov/CIK","0000899051",NA,"2012-12-31","us-gaap:DefinedBenefitPlanByPlanAssetCategoriesAxis","us-gaap:ForeignGovernmentDebtSecuritiesMember","us-gaap:DefinedBenefitPlansDisclosuresDefinedBenefitPlansAxis","us-gaap:PensionPlansDefinedBenefitMember","us-gaap:FairValueByFairValueHierarchyLevelAxis","us-gaap:FairValueInputsLevel2Member",NA,NA
"all_DefinedBenefitPlanFairValueOfPlanAssetsGross","I2012_ForeignGovernmentDebtSecuritiesMember_PensionPlansDefinedBenefitMember","USD","32000000","-6","Tag3039","http://www.allstate.com/20131231","DisclosureBenefitPlansDetails2","http://www.sec.gov/CIK","0000899051",NA,"2012-12-31","us-gaap:DefinedBenefitPlanByPlanAssetCategoriesAxis","us-gaap:ForeignGovernmentDebtSecuritiesMember","us-gaap:DefinedBenefitPlansDisclosuresDefinedBenefitPlansAxis","us-gaap:PensionPlansDefinedBenefitMember",NA,NA,NA,NA
"all_DefinedBenefitPlanFairValueOfPlanAssetsGross","I2012_USStatesAndPoliticalSubdivisionsMember_PensionPlansDefinedBenefitMember_FairValueInputsLevel3Member","USD","129000000","-6","Tag3040","http://www.allstate.com/20131231","DisclosureBenefitPlansDetails2","http://www.sec.gov/CIK","0000899051",NA,"2012-12-31","us-gaap:DefinedBenefitPlanByPlanAssetCategoriesAxis","us-gaap:USStatesAndPoliticalSubdivisionsMember","us-gaap:DefinedBenefitPlansDisclosuresDefinedBenefitPlansAxis","us-gaap:PensionPlansDefinedBenefitMember","us-gaap:FairValueByFairValueHierarchyLevelAxis","us-gaap:FairValueInputsLevel3Member",NA,NA
"all_DefinedBenefitPlanFairValueOfPlanAssetsGross","I2012_USStatesAndPoliticalSubdivisionsMember_PensionPlansDefinedBenefitMember","USD","129000000","-6","Tag3041","http://www.allstate.com/20131231","DisclosureBenefitPlansDetails2","http://www.sec.gov/CIK","0000899051",NA,"2012-12-31","us-gaap:DefinedBenefitPlanByPlanAssetCategoriesAxis","us-gaap:USStatesAndPoliticalSubdivisionsMember","us-gaap:DefinedBenefitPlansDisclosuresDefinedBenefitPlansAxis","us-gaap:PensionPlansDefinedBenefitMember",NA,NA,NA,NA
"all_DefinedBenefitPlanFairValueOfPlanAssetsGross","I2012_CorporateDebtSecuritiesMember_PensionPlansDefinedBenefitMember_FairValueInputsLevel2Member","USD","994000000","-6","Tag3042","http://www.allstate.com/20131231","DisclosureBenefitPlansDetails2","http://www.sec.gov/CIK","0000899051",NA,"2012-12-31","us-gaap:DefinedBenefitPlanByPlanAssetCategoriesAxis","us-gaap:CorporateDebtSecuritiesMember","us-gaap:DefinedBenefitPlansDisclosuresDefinedBenefitPlansAxis","us-gaap:PensionPlansDefinedBenefitMember","us-gaap:FairValueByFairValueHierarchyLevelAxis","us-gaap:FairValueInputsLevel2Member",NA,NA
"all_DefinedBenefitPlanFairValueOfPlanAssetsGross","I2012_CorporateDebtSecuritiesMember_PensionPlansDefinedBenefitMember_FairValueInputsLevel3Member","USD","10000000","-6","Tag3043","http://www.allstate.com/20131231","DisclosureBenefitPlansDetails2","http://www.sec.gov/CIK","0000899051",NA,"2012-12-31","us-gaap:DefinedBenefitPlanByPlanAssetCategoriesAxis","us-gaap:CorporateDebtSecuritiesMember","us-gaap:DefinedBenefitPlansDisclosuresDefinedBenefitPlansAxis","us-gaap:PensionPlansDefinedBenefitMember","us-gaap:FairValueByFairValueHierarchyLevelAxis","us-gaap:FairValueInputsLevel3Member",NA,NA
"all_DefinedBenefitPlanFairValueOfPlanAssetsGross","I2012_CorporateDebtSecuritiesMember_PensionPlansDefinedBenefitMember","USD","1004000000","-6","Tag3044","http://www.allstate.com/20131231","DisclosureBenefitPlansDetails2","http://www.sec.gov/CIK","0000899051",NA,"2012-12-31","us-gaap:DefinedBenefitPlanByPlanAssetCategoriesAxis","us-gaap:CorporateDebtSecuritiesMember","us-gaap:DefinedBenefitPlansDisclosuresDefinedBenefitPlansAxis","us-gaap:PensionPlansDefinedBenefitMember",NA,NA,NA,NA
"all_DefinedBenefitPlanFairValueOfPlanAssetsGross","I2012_ResidentialMortgageBackedSecuritiesMember_PensionPlansDefinedBenefitMember_FairValueInputsLevel2Member","USD","95000000","-6","Tag3045","http://www.allstate.com/20131231","DisclosureBenefitPlansDetails2","http://www.sec.gov/CIK","0000899051",NA,"2012-12-31","us-gaap:DefinedBenefitPlanByPlanAssetCategoriesAxis","us-gaap:ResidentialMortgageBackedSecuritiesMember","us-gaap:DefinedBenefitPlansDisclosuresDefinedBenefitPlansAxis","us-gaap:PensionPlansDefinedBenefitMember","us-gaap:FairValueByFairValueHierarchyLevelAxis","us-gaap:FairValueInputsLevel2Member",NA,NA
"all_DefinedBenefitPlanFairValueOfPlanAssetsGross","I2012_ResidentialMortgageBackedSecuritiesMember_PensionPlansDefinedBenefitMember","USD","95000000","-6","Tag3046","http://www.allstate.com/20131231","DisclosureBenefitPlansDetails2","http://www.sec.gov/CIK","0000899051",NA,"2012-12-31","us-gaap:DefinedBenefitPlanByPlanAssetCategoriesAxis","us-gaap:ResidentialMortgageBackedSecuritiesMember","us-gaap:DefinedBenefitPlansDisclosuresDefinedBenefitPlansAxis","us-gaap:PensionPlansDefinedBenefitMember",NA,NA,NA,NA
"all_DefinedBenefitPlanFairValueOfPlanAssetsGross","I2012_ShortTermInvestmentsMember_PensionPlansDefinedBenefitMember_FairValueInputsLevel1Member","USD","56000000","-6","Tag3047","http://www.allstate.com/20131231","DisclosureBenefitPlansDetails2","http://www.sec.gov/CIK","0000899051",NA,"2012-12-31","us-gaap:DefinedBenefitPlanByPlanAssetCategoriesAxis","us-gaap:ShortTermInvestmentsMember","us-gaap:DefinedBenefitPlansDisclosuresDefinedBenefitPlansAxis","us-gaap:PensionPlansDefinedBenefitMember","us-gaap:FairValueByFairValueHierarchyLevelAxis","us-gaap:FairValueInputsLevel1Member",NA,NA
"all_DefinedBenefitPlanFairValueOfPlanAssetsGross","I2012_ShortTermInvestmentsMember_PensionPlansDefinedBenefitMember_FairValueInputsLevel2Member","USD","424000000","-6","Tag3048","http://www.allstate.com/20131231","DisclosureBenefitPlansDetails2","http://www.sec.gov/CIK","0000899051",NA,"2012-12-31","us-gaap:DefinedBenefitPlanByPlanAssetCategoriesAxis","us-gaap:ShortTermInvestmentsMember","us-gaap:DefinedBenefitPlansDisclosuresDefinedBenefitPlansAxis","us-gaap:PensionPlansDefinedBenefitMember","us-gaap:FairValueByFairValueHierarchyLevelAxis","us-gaap:FairValueInputsLevel2Member",NA,NA
"all_DefinedBenefitPlanFairValueOfPlanAssetsGross","I2012_ShortTermInvestmentsMember_PensionPlansDefinedBenefitMember","USD","480000000","-6","Tag3049","http://www.allstate.com/20131231","DisclosureBenefitPlansDetails2","http://www.sec.gov/CIK","0000899051",NA,"2012-12-31","us-gaap:DefinedBenefitPlanByPlanAssetCategoriesAxis","us-gaap:ShortTermInvestmentsMember","us-gaap:DefinedBenefitPlansDisclosuresDefinedBenefitPlansAxis","us-gaap:PensionPlansDefinedBenefitMember",NA,NA,NA,NA
"all_DefinedBenefitPlanFairValueOfPlanAssetsGross","I2012_RealEstateMember_PensionPlansDefinedBenefitMember_FairValueInputsLevel3Member","USD","214000000","-6","Tag3050","http://www.allstate.com/20131231","DisclosureBenefitPlansDetails2","http://www.sec.gov/CIK","0000899051",NA,"2012-12-31","us-gaap:DefinedBenefitPlanByPlanAssetCategoriesAxis","us-gaap:RealEstateMember","us-gaap:DefinedBenefitPlansDisclosuresDefinedBenefitPlansAxis","us-gaap:PensionPlansDefinedBenefitMember","us-gaap:FairValueByFairValueHierarchyLevelAxis","us-gaap:FairValueInputsLevel3Member",NA,NA
"all_DefinedBenefitPlanFairValueOfPlanAssetsGross","I2012_RealEstateMember_PensionPlansDefinedBenefitMember","USD","214000000","-6","Tag3051","http://www.allstate.com/20131231","DisclosureBenefitPlansDetails2","http://www.sec.gov/CIK","0000899051",NA,"2012-12-31","us-gaap:DefinedBenefitPlanByPlanAssetCategoriesAxis","us-gaap:RealEstateMember","us-gaap:DefinedBenefitPlansDisclosuresDefinedBenefitPlansAxis","us-gaap:PensionPlansDefinedBenefitMember",NA,NA,NA,NA
"all_DefinedBenefitPlanFairValueOfPlanAssetsGross","I2012_PrivateEquityFundsMember_PensionPlansDefinedBenefitMember_FairValueInputsLevel3Member","USD","199000000","-6","Tag3052","http://www.allstate.com/20131231","DisclosureBenefitPlansDetails2","http://www.sec.gov/CIK","0000899051",NA,"2012-12-31","us-gaap:DefinedBenefitPlanByPlanAssetCategoriesAxis","us-gaap:PrivateEquityFundsMember","us-gaap:DefinedBenefitPlansDisclosuresDefinedBenefitPlansAxis","us-gaap:PensionPlansDefinedBenefitMember","us-gaap:FairValueByFairValueHierarchyLevelAxis","us-gaap:FairValueInputsLevel3Member",NA,NA
"all_DefinedBenefitPlanFairValueOfPlanAssetsGross","I2012_PrivateEquityFundsMember_PensionPlansDefinedBenefitMember","USD","199000000","-6","Tag3053","http://www.allstate.com/20131231","DisclosureBenefitPlansDetails2","http://www.sec.gov/CIK","0000899051",NA,"2012-12-31","us-gaap:DefinedBenefitPlanByPlanAssetCategoriesAxis","us-gaap:PrivateEquityFundsMember","us-gaap:DefinedBenefitPlansDisclosuresDefinedBenefitPlansAxis","us-gaap:PensionPlansDefinedBenefitMember",NA,NA,NA,NA
"all_DefinedBenefitPlanFairValueOfPlanAssetsGross","I2012_HedgeFundsMember_PensionPlansDefinedBenefitMember_FairValueInputsLevel3Member","USD","80000000","-6","Tag3054","http://www.allstate.com/20131231","DisclosureBenefitPlansDetails2","http://www.sec.gov/CIK","0000899051",NA,"2012-12-31","us-gaap:DefinedBenefitPlanByPlanAssetCategoriesAxis","us-gaap:HedgeFundsMember","us-gaap:DefinedBenefitPlansDisclosuresDefinedBenefitPlansAxis","us-gaap:PensionPlansDefinedBenefitMember","us-gaap:FairValueByFairValueHierarchyLevelAxis","us-gaap:FairValueInputsLevel3Member",NA,NA
"all_DefinedBenefitPlanFairValueOfPlanAssetsGross","I2012_HedgeFundsMember_PensionPlansDefinedBenefitMember","USD","80000000","-6","Tag3055","http://www.allstate.com/20131231","DisclosureBenefitPlansDetails2","http://www.sec.gov/CIK","0000899051",NA,"2012-12-31","us-gaap:DefinedBenefitPlanByPlanAssetCategoriesAxis","us-gaap:HedgeFundsMember","us-gaap:DefinedBenefitPlansDisclosuresDefinedBenefitPlansAxis","us-gaap:PensionPlansDefinedBenefitMember",NA,NA,NA,NA
"all_DefinedBenefitPlanFairValueOfPlanAssetsGross","I2012_CashAndCashEquivalentsMember_PensionPlansDefinedBenefitMember_FairValueInputsLevel1Member","USD","17000000","-6","Tag3056","http://www.allstate.com/20131231","DisclosureBenefitPlansDetails2","http://www.sec.gov/CIK","0000899051",NA,"2012-12-31","us-gaap:DefinedBenefitPlanByPlanAssetCategoriesAxis","us-gaap:CashAndCashEquivalentsMember","us-gaap:DefinedBenefitPlansDisclosuresDefinedBenefitPlansAxis","us-gaap:PensionPlansDefinedBenefitMember","us-gaap:FairValueByFairValueHierarchyLevelAxis","us-gaap:FairValueInputsLevel1Member",NA,NA
"all_DefinedBenefitPlanFairValueOfPlanAssetsGross","I2012_CashAndCashEquivalentsMember_PensionPlansDefinedBenefitMember","USD","17000000","-6","Tag3057","http://www.allstate.com/20131231","DisclosureBenefitPlansDetails2","http://www.sec.gov/CIK","0000899051",NA,"2012-12-31","us-gaap:DefinedBenefitPlanByPlanAssetCategoriesAxis","us-gaap:CashAndCashEquivalentsMember","us-gaap:DefinedBenefitPlansDisclosuresDefinedBenefitPlansAxis","us-gaap:PensionPlansDefinedBenefitMember",NA,NA,NA,NA
"all_DefinedBenefitPlanFairValueOfPlanAssetsGross","I2012_PensionPlansDefinedBenefitMember_FairValueInputsLevel1Member","USD","1021000000","-6","Tag3058","http://www.allstate.com/20131231","DisclosureBenefitPlansDetails2","http://www.sec.gov/CIK","0000899051",NA,"2012-12-31","us-gaap:DefinedBenefitPlansDisclosuresDefinedBenefitPlansAxis","us-gaap:PensionPlansDefinedBenefitMember","us-gaap:FairValueByFairValueHierarchyLevelAxis","us-gaap:FairValueInputsLevel1Member",NA,NA,NA,NA
"all_DefinedBenefitPlanFairValueOfPlanAssetsGross","I2012_PensionPlansDefinedBenefitMember_FairValueInputsLevel2Member","USD","3863000000","-6","Tag3059","http://www.allstate.com/20131231","DisclosureBenefitPlansDetails2","http://www.sec.gov/CIK","0000899051",NA,"2012-12-31","us-gaap:DefinedBenefitPlansDisclosuresDefinedBenefitPlansAxis","us-gaap:PensionPlansDefinedBenefitMember","us-gaap:FairValueByFairValueHierarchyLevelAxis","us-gaap:FairValueInputsLevel2Member",NA,NA,NA,NA
"all_DefinedBenefitPlanFairValueOfPlanAssetsGross","I2012_PensionPlansDefinedBenefitMember_FairValueInputsLevel3Member","USD","946000000","-6","Tag3060","http://www.allstate.com/20131231","DisclosureBenefitPlansDetails2","http://www.sec.gov/CIK","0000899051",NA,"2012-12-31","us-gaap:DefinedBenefitPlansDisclosuresDefinedBenefitPlansAxis","us-gaap:PensionPlansDefinedBenefitMember","us-gaap:FairValueByFairValueHierarchyLevelAxis","us-gaap:FairValueInputsLevel3Member",NA,NA,NA,NA
"all_DefinedBenefitPlanFairValueOfPlanAssetsGross","I2012_PensionPlansDefinedBenefitMember","USD","5830000000","-6","Tag3061","http://www.allstate.com/20131231","DisclosureBenefitPlansDetails2","http://www.sec.gov/CIK","0000899051",NA,"2012-12-31","us-gaap:DefinedBenefitPlansDisclosuresDefinedBenefitPlansAxis","us-gaap:PensionPlansDefinedBenefitMember",NA,NA,NA,NA,NA,NA
"all_DefinedBenefitPlanFairValueOfPlanAssetsPercentage","D2012_PensionPlansDefinedBenefitMember","Pure","1.000","3","Tag3062","http://www.allstate.com/20131231","DisclosureBenefitPlansDetails2","http://www.sec.gov/CIK","0000899051","2012-01-01","2012-12-31","us-gaap:DefinedBenefitPlansDisclosuresDefinedBenefitPlansAxis","us-gaap:PensionPlansDefinedBenefitMember",NA,NA,NA,NA,NA,NA
"all_DefinedBenefitPlanFairValueOfPlanAssetsPercentage","D2012_PensionPlansDefinedBenefitMember_FairValueInputsLevel1Member","Pure","0.175","3","Tag3063","http://www.allstate.com/20131231","DisclosureBenefitPlansDetails2","http://www.sec.gov/CIK","0000899051","2012-01-01","2012-12-31","us-gaap:DefinedBenefitPlansDisclosuresDefinedBenefitPlansAxis","us-gaap:PensionPlansDefinedBenefitMember","us-gaap:FairValueByFairValueHierarchyLevelAxis","us-gaap:FairValueInputsLevel1Member",NA,NA,NA,NA
"all_DefinedBenefitPlanFairValueOfPlanAssetsPercentage","D2012_PensionPlansDefinedBenefitMember_FairValueInputsLevel2Member","Pure","0.663","3","Tag3064","http://www.allstate.com/20131231","DisclosureBenefitPlansDetails2","http://www.sec.gov/CIK","0000899051","2012-01-01","2012-12-31","us-gaap:DefinedBenefitPlansDisclosuresDefinedBenefitPlansAxis","us-gaap:PensionPlansDefinedBenefitMember","us-gaap:FairValueByFairValueHierarchyLevelAxis","us-gaap:FairValueInputsLevel2Member",NA,NA,NA,NA
"all_DefinedBenefitPlanFairValueOfPlanAssetsPercentage","D2012_PensionPlansDefinedBenefitMember_FairValueInputsLevel3Member","Pure","0.162","3","Tag3065","http://www.allstate.com/20131231","DisclosureBenefitPlansDetails2","http://www.sec.gov/CIK","0000899051","2012-01-01","2012-12-31","us-gaap:DefinedBenefitPlansDisclosuresDefinedBenefitPlansAxis","us-gaap:PensionPlansDefinedBenefitMember","us-gaap:FairValueByFairValueHierarchyLevelAxis","us-gaap:FairValueInputsLevel3Member",NA,NA,NA,NA
"all_DefinedBenefitPlanFairValueOfPlanAssetsGross","I2013_DomesticEquitySecuritiesMember_PensionPlansDefinedBenefitMember_FairValueInputsLevel2Member","USD","2124000000","-6","Tag3066","http://www.allstate.com/20131231","DisclosureBenefitPlansDetails2","http://www.sec.gov/CIK","0000899051",NA,"2013-12-31","us-gaap:DefinedBenefitPlanByPlanAssetCategoriesAxis","all:DomesticEquitySecuritiesMember","us-gaap:DefinedBenefitPlansDisclosuresDefinedBenefitPlansAxis","us-gaap:PensionPlansDefinedBenefitMember","us-gaap:FairValueByFairValueHierarchyLevelAxis","us-gaap:FairValueInputsLevel2Member",NA,NA
"all_DefinedBenefitPlanFairValueOfPlanAssetsGross","I2013_DomesticEquitySecuritiesMember_PensionPlansDefinedBenefitMember_FairValueInputsLevel3Member","USD","78000000","-6","Tag3067","http://www.allstate.com/20131231","DisclosureBenefitPlansDetails2","http://www.sec.gov/CIK","0000899051",NA,"2013-12-31","us-gaap:DefinedBenefitPlanByPlanAssetCategoriesAxis","all:DomesticEquitySecuritiesMember","us-gaap:DefinedBenefitPlansDisclosuresDefinedBenefitPlansAxis","us-gaap:PensionPlansDefinedBenefitMember","us-gaap:FairValueByFairValueHierarchyLevelAxis","us-gaap:FairValueInputsLevel3Member",NA,NA
"all_DefinedBenefitPlanFairValueOfPlanAssetsGross","I2013_DomesticEquitySecuritiesMember_PensionPlansDefinedBenefitMember","USD","2202000000","-6","Tag3068","http://www.allstate.com/20131231","DisclosureBenefitPlansDetails2","http://www.sec.gov/CIK","0000899051",NA,"2013-12-31","us-gaap:DefinedBenefitPlanByPlanAssetCategoriesAxis","all:DomesticEquitySecuritiesMember","us-gaap:DefinedBenefitPlansDisclosuresDefinedBenefitPlansAxis","us-gaap:PensionPlansDefinedBenefitMember",NA,NA,NA,NA
"all_DefinedBenefitPlanFairValueOfPlanAssetsGross","I2013_ForeignEquitySecuritiesMember_PensionPlansDefinedBenefitMember_FairValueInputsLevel1Member","USD","160000000","-6","Tag3069","http://www.allstate.com/20131231","DisclosureBenefitPlansDetails2","http://www.sec.gov/CIK","0000899051",NA,"2013-12-31","us-gaap:DefinedBenefitPlanByPlanAssetCategoriesAxis","all:ForeignEquitySecuritiesMember","us-gaap:DefinedBenefitPlansDisclosuresDefinedBenefitPlansAxis","us-gaap:PensionPlansDefinedBenefitMember","us-gaap:FairValueByFairValueHierarchyLevelAxis","us-gaap:FairValueInputsLevel1Member",NA,NA
"all_DefinedBenefitPlanFairValueOfPlanAssetsGross","I2013_ForeignEquitySecuritiesMember_PensionPlansDefinedBenefitMember_FairValueInputsLevel2Member","USD","182000000","-6","Tag3070","http://www.allstate.com/20131231","DisclosureBenefitPlansDetails2","http://www.sec.gov/CIK","0000899051",NA,"2013-12-31","us-gaap:DefinedBenefitPlanByPlanAssetCategoriesAxis","all:ForeignEquitySecuritiesMember","us-gaap:DefinedBenefitPlansDisclosuresDefinedBenefitPlansAxis","us-gaap:PensionPlansDefinedBenefitMember","us-gaap:FairValueByFairValueHierarchyLevelAxis","us-gaap:FairValueInputsLevel2Member",NA,NA
"all_DefinedBenefitPlanFairValueOfPlanAssetsGross","I2013_ForeignEquitySecuritiesMember_PensionPlansDefinedBenefitMember_FairValueInputsLevel3Member","USD","159000000","-6","Tag3071","http://www.allstate.com/20131231","DisclosureBenefitPlansDetails2","http://www.sec.gov/CIK","0000899051",NA,"2013-12-31","us-gaap:DefinedBenefitPlanByPlanAssetCategoriesAxis","all:ForeignEquitySecuritiesMember","us-gaap:DefinedBenefitPlansDisclosuresDefinedBenefitPlansAxis","us-gaap:PensionPlansDefinedBenefitMember","us-gaap:FairValueByFairValueHierarchyLevelAxis","us-gaap:FairValueInputsLevel3Member",NA,NA
"all_DefinedBenefitPlanFairValueOfPlanAssetsGross","I2013_ForeignEquitySecuritiesMember_PensionPlansDefinedBenefitMember","USD","501000000","-6","Tag3072","http://www.allstate.com/20131231","DisclosureBenefitPlansDetails2","http://www.sec.gov/CIK","0000899051",NA,"2013-12-31","us-gaap:DefinedBenefitPlanByPlanAssetCategoriesAxis","all:ForeignEquitySecuritiesMember","us-gaap:DefinedBenefitPlansDisclosuresDefinedBenefitPlansAxis","us-gaap:PensionPlansDefinedBenefitMember",NA,NA,NA,NA
"all_DefinedBenefitPlanFairValueOfPlanAssetsGross","I2013_USGovernmentAndGovernmentAgenciesAndAuthoritiesMember_PensionPlansDefinedBenefitMember_FairValueInputsLevel1Member","USD","608000000","-6","Tag3073","http://www.allstate.com/20131231","DisclosureBenefitPlansDetails2","http://www.sec.gov/CIK","0000899051",NA,"2013-12-31","us-gaap:DefinedBenefitPlanByPlanAssetCategoriesAxis","us-gaap:USGovernmentAndGovernmentAgenciesAndAuthoritiesMember","us-gaap:DefinedBenefitPlansDisclosuresDefinedBenefitPlansAxis","us-gaap:PensionPlansDefinedBenefitMember","us-gaap:FairValueByFairValueHierarchyLevelAxis","us-gaap:FairValueInputsLevel1Member",NA,NA
"all_DefinedBenefitPlanFairValueOfPlanAssetsGross","I2013_USGovernmentAndGovernmentAgenciesAndAuthoritiesMember_PensionPlansDefinedBenefitMember_FairValueInputsLevel2Member","USD","52000000","-6","Tag3074","http://www.allstate.com/20131231","DisclosureBenefitPlansDetails2","http://www.sec.gov/CIK","0000899051",NA,"2013-12-31","us-gaap:DefinedBenefitPlanByPlanAssetCategoriesAxis","us-gaap:USGovernmentAndGovernmentAgenciesAndAuthoritiesMember","us-gaap:DefinedBenefitPlansDisclosuresDefinedBenefitPlansAxis","us-gaap:PensionPlansDefinedBenefitMember","us-gaap:FairValueByFairValueHierarchyLevelAxis","us-gaap:FairValueInputsLevel2Member",NA,NA
"all_DefinedBenefitPlanFairValueOfPlanAssetsGross","I2013_USGovernmentAndGovernmentAgenciesAndAuthoritiesMember_PensionPlansDefinedBenefitMember","USD","660000000","-6","Tag3075","http://www.allstate.com/20131231","DisclosureBenefitPlansDetails2","http://www.sec.gov/CIK","0000899051",NA,"2013-12-31","us-gaap:DefinedBenefitPlanByPlanAssetCategoriesAxis","us-gaap:USGovernmentAndGovernmentAgenciesAndAuthoritiesMember","us-gaap:DefinedBenefitPlansDisclosuresDefinedBenefitPlansAxis","us-gaap:PensionPlansDefinedBenefitMember",NA,NA,NA,NA
"all_DefinedBenefitPlanFairValueOfPlanAssetsGross","I2013_ForeignGovernmentDebtSecuritiesMember_PensionPlansDefinedBenefitMember_FairValueInputsLevel2Member","USD","44000000","-6","Tag3076","http://www.allstate.com/20131231","DisclosureBenefitPlansDetails2","http://www.sec.gov/CIK","0000899051",NA,"2013-12-31","us-gaap:DefinedBenefitPlanByPlanAssetCategoriesAxis","us-gaap:ForeignGovernmentDebtSecuritiesMember","us-gaap:DefinedBenefitPlansDisclosuresDefinedBenefitPlansAxis","us-gaap:PensionPlansDefinedBenefitMember","us-gaap:FairValueByFairValueHierarchyLevelAxis","us-gaap:FairValueInputsLevel2Member",NA,NA
"all_DefinedBenefitPlanFairValueOfPlanAssetsGross","I2013_ForeignGovernmentDebtSecuritiesMember_PensionPlansDefinedBenefitMember","USD","44000000","-6","Tag3077","http://www.allstate.com/20131231","DisclosureBenefitPlansDetails2","http://www.sec.gov/CIK","0000899051",NA,"2013-12-31","us-gaap:DefinedBenefitPlanByPlanAssetCategoriesAxis","us-gaap:ForeignGovernmentDebtSecuritiesMember","us-gaap:DefinedBenefitPlansDisclosuresDefinedBenefitPlansAxis","us-gaap:PensionPlansDefinedBenefitMember",NA,NA,NA,NA
